play_id,time,action_type,lon,lat,title,artist,user_id,platform,source_name,device,ip_address
3000207,2013-12-27T16:13:23Z,PLAY,111.0315,-6.457,Honorable,Oasis,1317,Ios,Tidal,Apple,5.36.177.44
3000208,2015-04-12T12:31:45Z,PLAY,5.72227,7.75833,Dr,Oasis,1318,Ios,7Digital,Apple,245.233.77.171
3000209,2013-08-25T04:48:23Z,PLAY,43.42972,44.20306,Dr,Oasis,1319,Ios,7Digital,Apple,33.99.107.88
3000210,2014-11-17T17:41:34Z,PLAY,26.58559,48.6845,Honorable,Oasis,1320,Ios,Spotify,Apple,223.25.99.123
3000211,2013-11-28T03:24:57Z,PLAY,21.4794,65.3172,Dr,Oasis,1321,Ios,Tidal,Apple,34.226.158.182
3000212,2013-10-27T11:13:27Z,PLAY,17.20464,50.22937,Honorable,Oasis,1322,Ios,iTunes,Apple,82.58.111.120
3000213,2015-04-26T14:13:26Z,PLAY,31.52696,48.96242,Ms,Oasis,1323,Ios,Android,Apple,60.42.237.127
3000214,2015-05-11T19:02:09Z,PLAY,-71.53336,-41.96051,Mr,Oasis,1324,Ios,Spotify,Apple,14.7.119.123
3000215,2014-06-20T09:00:20Z,PLAY,-48.92417,-19.30722,Mr,Oasis,1325,Ios,Spotify,Apple,40.159.144.241
3000216,2013-09-18T02:13:53Z,PLAY,30.20165,60.1444,Dr,Oasis,1326,Ios,7Digital,Apple,206.53.234.25
3000217,2014-03-18T20:13:21Z,PLAY,5.4497,43.5283,Mrs,Oasis,1327,Ios,Android,Apple,106.124.101.97
3000218,2013-10-27T19:15:37Z,PLAY,108.18167,34.37639,Mrs,Oasis,1328,Ios,iTunes,Apple,217.26.46.227
3000219,2013-06-29T16:01:43Z,PLAY,123.5751,-10.1635,Ms,Oasis,1329,Ios,Android,Apple,6.175.78.153
3000220,2013-06-13T21:30:57Z,PLAY,91.81667,48.06667,Dr,Oasis,1330,Ios,Android,Apple,192.247.205.226
3000221,2014-01-08T03:38:41Z,PLAY,-47.92639,-1.29389,Mrs,Oasis,1331,Ios,Tidal,Apple,251.249.190.104
3000222,2014-06-24T01:23:09Z,PLAY,120.767,15.0955,Rev,Oasis,1332,Ios,Tidal,Apple,13.210.9.79
3000223,2014-05-01T01:58:14Z,PLAY,-80.34967,43.1334,Mrs,Oasis,1333,Ios,Android,Apple,84.87.233.2
3000224,2015-05-11T17:16:02Z,PLAY,55.8,52.71667,Ms,Oasis,1334,Ios,iTunes,Apple,7.64.233.77
3000225,2015-04-07T08:21:39Z,PLAY,52.41122,55.72545,Ms,Oasis,1335,Ios,Android,Apple,53.158.81.188
3000226,2015-02-05T10:19:28Z,PLAY,69.59997,53.29617,Dr,Oasis,1336,Ios,7Digital,Apple,137.111.15.98
3000227,2014-10-04T15:29:10Z,PLAY,120.53889,31.865,Honorable,Oasis,1337,Ios,Tidal,Apple,25.198.158.166
3000228,2014-04-23T11:56:02Z,PLAY,33.01056,0.3375,Ms,Oasis,1338,Ios,Tidal,Apple,206.16.114.29
3000229,2015-04-03T06:36:11Z,PLAY,-78.95488,-4.06685,Ms,Oasis,1339,Ios,Spotify,Apple,5.189.60.31
3000230,2014-06-13T12:01:26Z,PLAY,36.70394,33.74424,Rev,Oasis,1340,Ios,Tidal,Apple,197.72.246.193
3000231,2015-02-27T15:02:33Z,PLAY,101.56206,36.22697,Honorable,Oasis,1341,Ios,Tidal,Apple,211.245.246.81
3000232,2014-07-22T19:41:16Z,PLAY,50.27876,-14.90033,Rev,Oasis,1342,Ios,7Digital,Apple,9.103.106.212
3000233,2014-11-23T13:47:35Z,PLAY,46.63034,42.9886,Dr,Oasis,1343,Ios,Android,Apple,61.230.216.64
3000234,2014-03-18T13:48:22Z,PLAY,-76.48316,2.7974,Rev,Oasis,1344,Ios,Tidal,Apple,202.73.213.23
3000235,2014-11-18T14:17:56Z,PLAY,105.57332,30.50802,Mrs,Oasis,1345,Ios,7Digital,Apple,184.43.254.86
3000236,2015-03-31T08:35:58Z,PLAY,-50.00639,-25.42944,Rev,Oasis,1346,Ios,iTunes,Apple,26.110.85.199
3000237,2014-11-22T22:40:47Z,PLAY,124.9124,-8.2357,Ms,Oasis,1347,Ios,Tidal,Apple,162.151.175.68
3000238,2013-11-12T14:57:57Z,PLAY,68.99718,28.2787,Dr,Oasis,1348,Ios,Tidal,Apple,127.179.141.16
3000239,2013-08-13T05:33:54Z,PLAY,122.498,9.7399,Ms,Oasis,1349,Ios,iTunes,Apple,74.39.98.183
3000240,2015-01-07T05:20:18Z,PLAY,57.61417,-19.98417,Ms,Oasis,1350,Ios,Spotify,Apple,188.161.123.19
3000241,2014-07-25T04:08:36Z,PLAY,114.47967,23.44436,Rev,Oasis,1351,Ios,Android,Apple,62.241.106.134
3000242,2013-11-22T21:44:32Z,PLAY,-77.81667,-9.58333,Rev,Oasis,1352,Ios,Tidal,Apple,202.116.20.109
3000243,2014-11-11T07:49:04Z,PLAY,2.59978,7.36332,Ms,Oasis,1353,Ios,Spotify,Apple,120.62.138.214
3000244,2014-11-24T15:22:48Z,PLAY,21.54997,41.90978,Honorable,Oasis,1354,Ios,Android,Apple,58.192.18.169
3000245,2014-11-03T11:28:40Z,PLAY,33.0098,31.01887,Mrs,Oasis,1355,Ios,Android,Apple,58.75.23.62
3000246,2013-09-12T06:36:17Z,PLAY,5.85722,49.76389,Mr,Oasis,1356,Ios,Tidal,Apple,148.39.137.162
3000247,2013-12-17T13:57:33Z,PLAY,107.55967,29.53038,Mr,Oasis,1357,Ios,Tidal,Apple,50.107.81.166
3000248,2015-04-29T12:24:53Z,PLAY,50.28319,53.86668,Rev,Oasis,1358,Ios,Spotify,Apple,111.107.211.29
3000249,2014-10-14T00:15:13Z,PLAY,30.19978,51.38494,Mrs,Oasis,1359,Ios,Tidal,Apple,144.78.164.131
3000250,2014-12-01T19:52:39Z,PLAY,-63.58253,-35.02449,Honorable,Oasis,1360,Ios,Android,Apple,99.114.140.194
3000251,2014-04-08T01:10:41Z,PLAY,137.36667,36.7,Mr,Oasis,1361,Ios,7Digital,Apple,15.238.22.90
3000252,2014-11-07T01:01:22Z,PLAY,-8.475,41.9833,Mrs,Oasis,1362,Ios,Spotify,Apple,227.53.74.70
3000253,2013-09-15T23:25:16Z,PLAY,-60.71852,-32.82262,Mr,Oasis,1363,Ios,iTunes,Apple,55.215.29.44
3000254,2015-04-25T03:39:31Z,PLAY,118.28798,25.45063,Mr,Oasis,1364,Ios,Spotify,Apple,222.6.75.193
3000255,2014-12-04T02:30:11Z,PLAY,-80.5235,27.9246,Mrs,Oasis,1365,Ios,Tidal,Apple,150.52.200.29
3000256,2014-04-08T11:24:59Z,PLAY,21.06472,55.37194,Mr,Oasis,1366,Ios,7Digital,Apple,238.200.5.138
3000257,2014-06-24T06:57:35Z,PLAY,115.9925,39.69833,Mrs,Oasis,1367,Ios,Tidal,Apple,67.16.167.169
3000258,2013-09-23T07:52:59Z,PLAY,-6.2333,41.5333,Mr,Oasis,1368,Ios,Spotify,Apple,52.111.218.61
3000259,2015-05-19T21:18:33Z,PLAY,-67.63212,10.30589,Mrs,Oasis,1369,Ios,Tidal,Apple,252.161.92.99
3000260,2014-12-28T00:49:35Z,PLAY,36.85,-3.36667,Ms,Oasis,1370,Ios,Android,Apple,162.80.155.229
3000261,2014-12-08T00:40:04Z,PLAY,90.08237,29.29059,Ms,Oasis,1371,Ios,iTunes,Apple,115.10.199.24
3000262,2013-06-27T05:06:25Z,PLAY,-77.24061,17.81007,Ms,Oasis,1372,Ios,7Digital,Apple,78.31.239.210
3000263,2014-10-28T12:39:18Z,PLAY,-51.13056,-29.67833,Dr,Oasis,1373,Ios,7Digital,Apple,164.0.155.200
3000264,2014-08-22T05:33:41Z,PLAY,38.96178,55.80672,Mrs,Oasis,1374,Ios,iTunes,Apple,67.120.175.82
3000265,2013-09-23T00:16:02Z,PLAY,99.99342,19.16242,Ms,Oasis,1375,Ios,Android,Apple,131.152.132.156
3000266,2013-12-23T13:37:04Z,PLAY,-63.21809,46.22652,Mr,Oasis,1376,Ios,Tidal,Apple,254.241.54.43
3000267,2015-04-27T19:17:25Z,PLAY,-59.65834,-29.11761,Honorable,Oasis,1377,Ios,Tidal,Apple,93.230.201.85
3000268,2015-01-01T01:47:44Z,PLAY,123.2679,0.9083,Honorable,Oasis,1378,Ios,7Digital,Apple,49.127.112.249
3000269,2015-01-02T23:17:20Z,PLAY,120.45273,15.46605,Rev,Oasis,1379,Ios,Android,Apple,101.53.165.52
3000270,2014-10-05T22:19:19Z,PLAY,103.87668,-4.05421,Mrs,Oasis,1380,Ios,Tidal,Apple,38.126.177.138
3000271,2014-05-24T12:04:12Z,PLAY,26.66511,-29.58274,Ms,Oasis,1381,Ios,Tidal,Apple,135.162.179.146
3000272,2015-03-15T06:37:50Z,PLAY,118.24056,25.3925,Ms,Oasis,1382,Ios,Android,Apple,132.43.25.255
3000273,2013-10-01T22:15:29Z,PLAY,106.42788,28.01605,Dr,Oasis,1383,Ios,Spotify,Apple,212.109.5.183
3000274,2015-02-20T14:56:02Z,PLAY,-119.8016,36.7991,Honorable,Oasis,1384,Ios,Tidal,Apple,145.169.119.221
3000275,2014-10-22T06:05:23Z,PLAY,141.67389,45.40944,Mr,Oasis,1385,Ios,Spotify,Apple,105.203.142.8
3000276,2014-08-30T23:49:20Z,PLAY,112.08028,39.8272,Dr,Oasis,1386,Ios,Spotify,Apple,177.229.81.26
3000277,2014-04-18T20:30:17Z,PLAY,31.44016,30.75438,Mrs,Oasis,1387,Ios,Spotify,Apple,155.3.64.81
3000278,2013-11-28T18:35:25Z,PLAY,-8.5325,41.4991,Ms,Oasis,1388,Ios,Android,Apple,7.76.31.110
3000279,2013-08-09T18:44:17Z,PLAY,34.76171,-0.10221,Mr,Oasis,1389,Ios,Tidal,Apple,7.151.43.228
3000280,2013-10-31T02:49:00Z,PLAY,118.57532,29.90989,Dr,Oasis,1390,Ios,7Digital,Apple,99.207.111.124
3000281,2014-12-01T04:10:33Z,PLAY,97.6157,16.52834,Rev,Oasis,1391,Ios,Spotify,Apple,92.79.173.10
3000282,2014-09-25T06:59:59Z,PLAY,121.80854,17.27663,Dr,Oasis,1392,Ios,iTunes,Apple,90.100.164.250
3000283,2014-06-25T01:53:55Z,PLAY,108.3939,-7.0708,Honorable,Oasis,1393,Ios,Tidal,Apple,26.5.52.186
3000284,2015-05-02T11:31:17Z,PLAY,114.3745,-8.2261,Rev,Oasis,1394,Ios,7Digital,Apple,134.244.28.74
3000285,2015-03-11T11:51:09Z,PLAY,93.78582,49.90713,Rev,Oasis,1395,Ios,Android,Apple,193.45.205.20
3000286,2013-08-12T06:47:54Z,PLAY,-101.2576,19.0361,Ms,Oasis,1396,Ios,Tidal,Apple,208.129.181.240
3000287,2014-12-07T23:09:47Z,PLAY,45.0983,37.0397,Mrs,Oasis,1397,Ios,7Digital,Apple,184.82.34.17
3000288,2014-03-26T10:27:01Z,PLAY,94.72614,29.73349,Ms,Oasis,1398,Ios,Android,Apple,155.172.23.150
3000289,2013-08-28T22:22:58Z,PLAY,90.12291,27.0219,Rev,Oasis,1399,Ios,Tidal,Apple,224.102.49.241
3000290,2014-12-24T16:38:11Z,PLAY,51.5,54.66667,Dr,Oasis,1400,Ios,Tidal,Apple,35.131.19.58
3000291,2013-10-03T21:04:31Z,PLAY,101.25798,12.68095,Mrs,Oasis,1401,Ios,iTunes,Apple,24.217.54.238
3000292,2013-07-01T11:46:14Z,PLAY,119.73856,29.04855,Dr,Oasis,1402,Ios,Tidal,Apple,78.215.111.165
3000293,2014-02-27T01:58:41Z,PLAY,123.5566,-10.2559,Rev,Oasis,1403,Ios,Android,Apple,23.94.102.171
3000294,2013-12-22T06:52:01Z,PLAY,26.14996,-28.28756,Honorable,Oasis,1404,Ios,Spotify,Apple,200.139.147.55
3000295,2014-06-30T13:16:07Z,PLAY,112.0309,-8.1406,Ms,Oasis,1405,Ios,Spotify,Apple,246.252.43.24
3000296,2014-11-04T18:37:04Z,PLAY,28.2672,38.3075,Mr,Oasis,1406,Ios,7Digital,Apple,117.8.120.165
3000297,2013-12-15T07:42:09Z,PLAY,119.0414,27.02248,Mrs,Oasis,1407,Ios,7Digital,Apple,50.207.126.91
3000298,2014-02-21T00:56:39Z,PLAY,105.97044,17.80459,Dr,Oasis,1408,Ios,Spotify,Apple,154.90.103.106
3000299,2014-01-23T22:56:14Z,PLAY,127.12052,46.53452,Honorable,Oasis,1409,Ios,Spotify,Apple,39.223.107.193
3000300,2015-02-12T19:09:38Z,PLAY,106.1576,-6.7227,Ms,Oasis,1410,Ios,iTunes,Apple,117.101.235.47
3000301,2014-07-14T03:57:01Z,PLAY,107.88003,30.77198,Rev,Oasis,1411,Ios,Android,Apple,219.251.83.211
3000302,2014-04-06T12:32:54Z,PLAY,-80.5235,27.9246,Mrs,Oasis,1412,Ios,iTunes,Apple,62.125.19.180
3000303,2014-01-04T15:03:36Z,PLAY,38.00818,33.53228,Rev,Oasis,1413,Ios,7Digital,Apple,198.157.10.36
3000304,2015-01-21T17:17:55Z,PLAY,104.50484,31.30497,Honorable,Oasis,1414,Ios,iTunes,Apple,135.179.93.79
3000305,2015-03-23T20:46:00Z,PLAY,-6.18972,8.05861,Dr,Oasis,1415,Ios,Android,Apple,45.61.185.158
3000306,2015-05-02T09:48:22Z,PLAY,-85.16595,12.21635,Honorable,Oasis,1416,Ios,Android,Apple,74.128.238.196
3000307,2015-04-30T10:37:35Z,PLAY,-8.7226,42.2328,Ms,Oasis,1417,Ios,Tidal,Apple,201.31.61.162
3000308,2014-01-26T02:00:18Z,PLAY,119.05333,26.52042,Dr,Oasis,1418,Ios,Tidal,Apple,212.115.159.125
3000309,2015-03-27T14:47:21Z,PLAY,-76.56667,-12.78333,Ms,Oasis,1419,Ios,Android,Apple,220.64.77.104
3000310,2013-07-13T00:46:45Z,PLAY,47.71667,-18.85,Mr,Oasis,1420,Ios,iTunes,Apple,234.239.222.222
3000311,2015-05-14T16:05:05Z,PLAY,120.5592,-10.2209,Ms,Oasis,1421,Ios,iTunes,Apple,1.130.33.26
3000312,2014-11-28T23:29:57Z,PLAY,110.98911,33.23531,Rev,Oasis,1422,Ios,7Digital,Apple,166.60.16.207
3000313,2015-01-17T02:46:46Z,PLAY,14.90318,50.41135,Dr,Oasis,1423,Ios,Tidal,Apple,31.90.76.239
3000314,2014-04-24T05:19:24Z,PLAY,49.3039,31.9364,Mr,Oasis,1424,Ios,Android,Apple,237.242.25.82
3000315,2013-12-10T13:15:09Z,PLAY,108.1149,-7.4328,Honorable,Oasis,1425,Ios,Tidal,Apple,34.137.165.111
3000316,2015-02-20T01:08:44Z,PLAY,19.24616,50.87851,Dr,Oasis,1426,Ios,7Digital,Apple,110.190.112.185
3000317,2013-07-14T03:38:37Z,PLAY,2.4793,48.7695,Honorable,Oasis,1427,Ios,Tidal,Apple,234.107.150.212
3000318,2015-02-10T19:16:00Z,PLAY,22.9,60.58333,Dr,Oasis,1428,Ios,Tidal,Apple,33.92.46.47
3000319,2014-04-12T06:03:21Z,PLAY,108.6022,-7.1957,Mr,Oasis,1429,Ios,Tidal,Apple,188.130.207.63
3000320,2013-06-30T20:53:06Z,PLAY,-122.7278,37.7848,Dr,Oasis,1430,Ios,Tidal,Apple,231.121.212.13
3000321,2013-11-27T07:17:01Z,PLAY,-81.6854,30.3189,Ms,Oasis,1431,Ios,7Digital,Apple,171.189.123.208
3000322,2014-09-28T03:41:54Z,PLAY,30.41667,19.63333,Rev,Oasis,1432,Ios,iTunes,Apple,71.154.106.205
3000323,2013-06-11T20:17:53Z,PLAY,116.58014,25.02466,Ms,Oasis,1433,Ios,Tidal,Apple,223.6.39.253
3000324,2013-06-29T04:09:31Z,PLAY,114.05273,38.18193,Rev,Oasis,1434,Ios,Spotify,Apple,187.80.122.202
3000325,2015-03-03T18:27:24Z,PLAY,108.3871,-7.3651,Ms,Oasis,1435,Ios,Android,Apple,123.49.167.174
3000326,2014-11-05T23:26:45Z,PLAY,58.78005,35.01444,Dr,Oasis,1436,Ios,iTunes,Apple,6.254.71.113
3000327,2014-11-05T17:30:51Z,PLAY,111.53886,29.04397,Mr,Oasis,1437,Ios,Spotify,Apple,102.145.56.37
3000328,2015-03-30T09:33:14Z,PLAY,116.2704,27.63188,Honorable,Oasis,1438,Ios,iTunes,Apple,212.127.94.157
3000329,2014-08-25T16:50:08Z,PLAY,-0.2037,51.4238,Mrs,Oasis,1439,Ios,iTunes,Apple,20.223.26.79
3000330,2013-09-09T22:27:14Z,PLAY,16.25931,48.95006,Mrs,Oasis,1440,Ios,iTunes,Apple,115.144.178.186
3000331,2014-07-26T15:13:58Z,PLAY,109.93253,28.61385,Dr,Oasis,1441,Ios,Android,Apple,216.26.62.152
3000332,2014-06-08T11:35:36Z,PLAY,120.48126,28.34781,Ms,Oasis,1442,Ios,7Digital,Apple,133.154.74.201
3000333,2014-02-08T11:27:34Z,PLAY,20.36278,42.50722,Ms,Oasis,1443,Ios,iTunes,Apple,15.210.52.117
3000334,2013-06-12T09:18:26Z,PLAY,90.98333,26.86667,Mrs,Oasis,1444,Ios,iTunes,Apple,119.154.75.151
3000335,2015-01-26T22:05:17Z,PLAY,-14.66667,12.16667,Ms,Oasis,1445,Ios,Tidal,Apple,71.51.126.56
3000336,2014-02-08T10:11:59Z,PLAY,111.19115,39.3874,Dr,Oasis,1446,Ios,iTunes,Apple,40.56.194.179
3000337,2013-06-13T04:31:16Z,PLAY,21.49389,50.72977,Honorable,Oasis,1447,Ios,Android,Apple,119.127.103.201
3000338,2014-04-23T16:38:38Z,PLAY,116.08314,23.34747,Mr,Oasis,1448,Ios,Spotify,Apple,24.107.47.124
3000339,2015-05-09T10:58:39Z,PLAY,68.35996,51.80652,Rev,Oasis,1449,Ios,7Digital,Apple,103.183.122.138
3000340,2013-10-08T08:51:59Z,PLAY,2.5116,48.7515,Dr,Oasis,1450,Ios,Spotify,Apple,194.62.57.29
3000341,2014-09-15T04:30:14Z,PLAY,105.88205,33.88872,Ms,Oasis,1451,Ios,7Digital,Apple,186.212.174.18
3000342,2014-03-06T13:57:38Z,PLAY,-73.81121,6.21826,Mrs,Oasis,1452,Ios,Android,Apple,168.85.227.5
3000343,2013-07-12T14:53:56Z,PLAY,121.26833,31.11444,Honorable,Oasis,1453,Ios,7Digital,Apple,132.138.96.57
3000344,2014-08-18T12:05:48Z,PLAY,-8.26333,51.90833,Mrs,Oasis,1454,Ios,Tidal,Apple,214.175.96.47
3000345,2015-05-07T03:24:08Z,PLAY,125.51556,9.34306,Dr,Oasis,1455,Ios,7Digital,Apple,80.246.89.30
3000346,2014-01-20T23:34:35Z,PLAY,35.37564,33.55993,Ms,Oasis,1456,Ios,7Digital,Apple,32.13.246.39
3000347,2013-05-27T05:17:16Z,PLAY,37.15,59.2,Rev,Oasis,1457,Ios,Spotify,Apple,142.45.73.189
3000348,2014-08-28T14:45:15Z,PLAY,-56.28333,-25.56667,Ms,Oasis,1458,Ios,Spotify,Apple,40.54.50.77
3000349,2015-02-15T04:35:45Z,PLAY,113.54694,31.22944,Mrs,Oasis,1459,Ios,Android,Apple,252.90.103.185
3000350,2014-04-11T03:46:22Z,PLAY,50.5832,26.21536,Rev,Oasis,1460,Ios,Android,Apple,247.250.211.14
3000351,2013-05-20T07:41:53Z,PLAY,23.35,42.96667,Mrs,Oasis,1461,Ios,Spotify,Apple,68.241.55.252
3000352,2015-03-09T11:14:20Z,PLAY,106.6514,-7.2674,Mrs,Oasis,1462,Ios,iTunes,Apple,231.37.129.12
3000353,2014-10-16T21:55:25Z,PLAY,106.0234,-6.2107,Honorable,Oasis,1463,Ios,Android,Apple,47.223.74.9
3000354,2013-11-01T15:39:39Z,PLAY,113.528,-7.0612,Mr,Oasis,1464,Ios,7Digital,Apple,208.93.123.231
3000355,2014-04-29T23:30:03Z,PLAY,-73.21821,-39.80867,Ms,Oasis,1465,Ios,Spotify,Apple,212.218.156.183
3000356,2014-06-30T22:47:22Z,PLAY,120.38694,17.57472,Ms,Oasis,1466,Ios,Spotify,Apple,24.86.98.219
3000357,2015-02-09T02:54:13Z,PLAY,108.8217,-7.486,Ms,Oasis,1467,Ios,7Digital,Apple,209.93.70.67
3000358,2013-10-04T12:14:18Z,PLAY,103.70611,51.65944,Rev,Oasis,1468,Ios,Spotify,Apple,133.160.166.219
3000359,2014-11-17T01:21:50Z,PLAY,22.14222,37.40111,Rev,Oasis,1469,Ios,iTunes,Apple,216.90.28.249
3000360,2013-06-08T11:30:25Z,PLAY,50.08686,40.45076,Mr,Oasis,1470,Ios,Tidal,Apple,97.51.67.90
3000361,2014-11-01T10:59:28Z,PLAY,15.50643,51.93548,Mr,Oasis,1471,Ios,7Digital,Apple,22.103.245.91
3000362,2013-06-21T16:58:30Z,PLAY,14.03445,49.94981,Rev,Oasis,1472,Ios,Android,Apple,238.95.104.35
3000363,2015-03-09T12:03:30Z,PLAY,112.7683,-7.3451,Ms,Oasis,1473,Ios,iTunes,Apple,247.178.22.8
3000364,2015-03-28T03:49:05Z,PLAY,111.81667,29.75,Dr,Oasis,1474,Ios,Android,Apple,90.80.70.152
3000365,2014-08-02T21:10:27Z,PLAY,78.8309,44.83322,Rev,Oasis,1475,Ios,iTunes,Apple,216.219.150.194
3000366,2013-07-31T13:39:49Z,PLAY,124.72908,46.02219,Dr,Oasis,1476,Ios,Spotify,Apple,179.166.216.106
3000367,2015-01-31T19:21:48Z,PLAY,14.06937,46.37962,Rev,Oasis,1477,Ios,Tidal,Apple,57.243.250.52
3000368,2013-06-15T00:47:44Z,PLAY,125.23472,6.11639,Mrs,Oasis,1478,Ios,7Digital,Apple,212.240.184.65
3000369,2014-11-13T04:50:37Z,PLAY,81.13972,32.39545,Mr,Oasis,1479,Ios,Spotify,Apple,173.43.188.137
3000370,2013-09-15T17:10:38Z,PLAY,28.86321,61.11213,Rev,Oasis,1480,Ios,Android,Apple,81.205.68.36
3000371,2014-07-10T09:29:48Z,PLAY,121.5487,16.68808,Mr,Oasis,1481,Ios,7Digital,Apple,54.201.105.236
3000372,2014-02-18T12:42:57Z,PLAY,-78.21371,0.33247,Dr,Oasis,1482,Ios,7Digital,Apple,189.25.82.146
3000373,2014-12-28T09:22:09Z,PLAY,115.93444,22.98722,Honorable,Oasis,1483,Ios,7Digital,Apple,170.212.102.62
3000374,2014-03-10T10:39:02Z,PLAY,-8.8333,39.65,Ms,Oasis,1484,Ios,Spotify,Apple,25.3.38.37
3000375,2014-10-13T23:59:19Z,PLAY,37.94713,55.6562,Rev,Oasis,1485,Ios,7Digital,Apple,32.240.202.212
3000376,2014-06-06T01:39:05Z,PLAY,116.76567,48.92692,Rev,Oasis,1486,Ios,Spotify,Apple,231.88.154.132
3000377,2014-10-29T09:30:59Z,PLAY,103.53472,48.8125,Dr,Oasis,1487,Ios,Android,Apple,196.62.220.225
3000378,2015-03-14T00:50:17Z,PLAY,119.80987,29.36709,Mrs,Oasis,1488,Ios,7Digital,Apple,24.110.77.254
3000379,2013-11-04T05:45:59Z,PLAY,120.6262,17.4379,Dr,Oasis,1489,Ios,7Digital,Apple,22.21.173.92
3000380,2013-12-22T00:58:39Z,PLAY,19.74556,40.7175,Honorable,Oasis,1490,Ios,iTunes,Apple,4.213.14.189
3000381,2014-06-08T20:59:21Z,PLAY,-9.3333,38.7167,Ms,Oasis,1491,Ios,Android,Apple,179.249.100.204
3000382,2014-06-14T22:24:47Z,PLAY,2.2389,48.8834,Mrs,Oasis,1492,Ios,iTunes,Apple,206.135.107.108
3000383,2013-10-28T14:31:25Z,PLAY,124.46667,6.86667,Mrs,Oasis,1493,Ios,Android,Apple,157.239.71.60
3000384,2013-10-10T02:58:06Z,PLAY,123.73444,13.13722,Rev,Oasis,1494,Ios,Spotify,Apple,187.53.91.141
3000385,2014-12-01T22:49:01Z,PLAY,-21.92064,64.53834,Honorable,Oasis,1495,Ios,Spotify,Apple,72.61.111.237
3000386,2014-10-05T08:51:35Z,PLAY,23.1,61.11667,Dr,Oasis,1496,Ios,Android,Apple,159.45.14.234
3000387,2013-07-05T08:21:32Z,PLAY,116.63165,28.06861,Ms,Oasis,1497,Ios,7Digital,Apple,189.113.104.143
3000388,2013-09-05T04:48:52Z,PLAY,-80.2073,36.0275,Mrs,Oasis,1498,Ios,iTunes,Apple,253.30.64.254
3000389,2014-07-02T06:27:14Z,PLAY,-60.62056,-3.29972,Mrs,Oasis,1499,Ios,Android,Apple,11.208.222.51
3000390,2015-02-27T05:49:32Z,PLAY,13.2351,55.5079,Rev,Oasis,1500,Ios,Tidal,Apple,206.33.231.12
3000391,2013-08-31T07:57:54Z,PLAY,16.91027,48.98901,Mrs,Oasis,1501,Ios,Android,Apple,44.141.105.18
3000392,2014-11-15T15:53:38Z,PLAY,-72.23413,9.06085,Honorable,Oasis,1502,Ios,Spotify,Apple,49.114.191.70
3000393,2013-10-12T02:39:54Z,PLAY,119.2323,-9.4413,Mr,Oasis,1503,Ios,Spotify,Apple,11.12.133.229
3000394,2014-06-21T11:21:40Z,PLAY,112.1326,-8.1539,Mr,Oasis,1504,Ios,iTunes,Apple,145.69.58.110
3000395,2013-07-17T00:33:44Z,PLAY,15.41846,50.03443,Rev,Oasis,1505,Ios,Android,Apple,155.26.46.220
3000396,2015-04-05T16:40:39Z,PLAY,125.28521,12.33643,Mrs,Oasis,1506,Ios,Android,Apple,22.244.123.20
3000397,2013-07-07T08:33:25Z,PLAY,14.1562,57.7815,Honorable,Oasis,1507,Ios,Tidal,Apple,29.137.45.254
3000398,2015-05-02T18:55:48Z,PLAY,47.42391,41.53566,Ms,Oasis,1508,Ios,Spotify,Apple,44.60.132.189
3000399,2014-10-09T02:05:04Z,PLAY,34.75,31.78333,Mrs,Oasis,1509,Ios,7Digital,Apple,152.244.67.77
3000400,2013-06-19T20:18:19Z,PLAY,115.10985,28.12354,Mrs,Oasis,1510,Ios,Spotify,Apple,244.248.223.79
3000401,2014-07-22T01:11:42Z,PLAY,87.66111,42.96444,Honorable,Oasis,1511,Ios,iTunes,Apple,130.170.51.139
3000402,2015-01-27T19:06:23Z,PLAY,114.9718,-8.2673,Mr,Oasis,1512,Ios,Android,Apple,208.164.25.131
3000403,2014-03-18T14:45:01Z,PLAY,105.78842,14.63752,Honorable,Oasis,1513,Ios,7Digital,Apple,107.215.251.61
3000404,2015-01-17T17:52:18Z,PLAY,-2.9833,48.0667,Rev,Oasis,1514,Ios,Spotify,Apple,116.218.36.98
3000405,2013-07-20T06:28:20Z,PLAY,32.88861,0.7025,Dr,Oasis,1515,Ios,7Digital,Apple,221.48.180.102
3000406,2013-05-23T11:50:47Z,PLAY,51.98424,30.26061,Mr,Oasis,1516,Ios,7Digital,Apple,241.19.109.82
3000407,2015-04-25T08:14:48Z,PLAY,-1.5534,47.2173,Rev,Oasis,1517,Ios,iTunes,Apple,73.148.180.229
3000408,2014-05-09T02:12:49Z,PLAY,14.96089,49.37265,Ms,Oasis,1518,Ios,Spotify,Apple,55.199.83.228
3000409,2015-01-04T03:25:26Z,PLAY,21.69639,42.14167,Mrs,Oasis,1519,Ios,Tidal,Apple,9.6.61.206
3000410,2014-07-10T02:12:27Z,PLAY,31.50439,50.82854,Ms,Oasis,1520,Ios,Tidal,Apple,174.205.117.66
3000411,2015-05-02T21:17:45Z,PLAY,111.35592,32.75291,Rev,Oasis,1521,Ios,Tidal,Apple,165.159.91.65
3000412,2015-04-28T23:14:38Z,PLAY,-62.21583,-10.74806,Mrs,Oasis,1522,Ios,Tidal,Apple,6.207.183.195
3000413,2013-12-24T22:25:17Z,PLAY,77.97644,44.36121,Honorable,Oasis,1523,Ios,Tidal,Apple,220.199.26.212
